0,0,0,0,0,0,66208,4138000
959467,1495034,-851149,4101,412,-11510,64752,3989015
959337,1494959,-851707,4003,-132,-11791,64752,3989467
959182,1492439,-852323,3711,-1179,-11835,64752,3988542
958853,1493722,-852876,4054,-214,-11839,64752,3989311
958619,1493177,-853389,3630,149,-11652,64736,3988842
958318,1495673,-854069,4422,-1449,-11445,64736,3989105
958380,1494369,-854934,3550,68,-11253,64736,3989067
958248,1493456,-855536,3665,39,-11496,64736,3988046
958255,1493804,-855950,4093,-330,-11555,64736,3988549
958381,1495467,-856455,3847,119,-11996,64736,3989299
958327,1494417,-856911,3961,630,-11706,64736,3988555
958187,1494797,-857464,4097,-90,-11912,64736,3988587
958126,1495708,-857983,4071,-251,-11695,64736,3988748
958251,1493834,-858737,4482,-984,-12239,64736,3988338
958248,1494410,-859570,3795,193,-11151,64736,3989292
958124,1494843,-860116,4321,-1477,-11766,64736,3990058
957873,1494978,-860876,3837,61,-11861,64736,3989009
957810,1493848,-861485,4066,10,-12052,64736,3987819
957707,1494137,-862075,3983,-710,-11825,64736,3988328
957453,1494472,-862493,4343,14,-12107,64736,3988762
957447,1496100,-862988,4011,300,-11501,64736,3988288
957154,1495639,-863372,2883,129,-10903,64736,3988006
957162,1494156,-863796,3908,20,-11419,64736,3988325
957088,1494959,-864306,3999,562,-11640,64736,3988563
956973,1492134,-864696,4202,2608,-12567,64736,3989542
956731,1492632,-865280,3448,1041,-11851,64720,3988315
956713,1491419,-865810,4088,141,-11775,64736,3988258
956531,1491944,-866279,3478,50,-11278,64720,3987632
956298,1492212,-866930,4627,65,-11413,64720,3989252
956223,1491207,-867550,3953,39,-12091,64720,3987607
956064,1493381,-867934,3691,1947,-11109,64720,3987085
956103,1494413,-868619,3688,-1037,-11147,64720,3988369
956043,1495563,-869368,4013,2160,-10263,64720,3989313
956116,1495086,-869858,4439,-660,-11576,64720,3987336
956066,1496466,-870338,4067,874,-11672,64720,3987386
956299,1495781,-871178,5275,-82,-13114,64720,3987785
956430,1495564,-871943,3269,-269,-10797,64720,3988526
956419,1496852,-872250,3654,-1421,-12079,64720,3988842
956419,1496852,-872250,3654,-1421,-12079,64720,3988842
956432,1496094,-873012,4203,125,-12423,64720,3988355
956356,1494880,-873535,4047,930,-11632,64720,3988285
956055,1494676,-873990,3882,-66,-11733,64720,3988599
956063,1493729,-874540,3852,-167,-11626,64720,3988538
955998,1494300,-875130,4024,-5,-11645,64720,3988578
955987,1493713,-875590,4433,1528,-11628,64720,3987274
956242,1494094,-876005,3587,47,-11849,64704,3988790
956232,1493155,-876343,3290,1534,-13121,64704,3989765
956173,1493859,-876742,3957,151,-12003,64704,3988838
956173,1493450,-877237,4456,1389,-11886,64704,3987834
956053,1492918,-877634,4220,176,-12102,64704,3989297
955683,1492631,-878057,3634,-81,-11712,64704,3988246
955701,1493822,-878513,3447,-510,-11871,64704,3988833
955860,1495967,-878850,3834,-51,-11783,64704,3988758
955934,1494541,-879478,4515,460,-12827,64704,3987777
955863,1493561,-879938,3918,-424,-11017,64704,3987088
955625,1495455,-880410,4521,-544,-11966,64704,3988755
955576,1496156,-880927,4030,-662,-11687,64704,3987787
955376,1495401,-881321,4658,919,-12347,64704,3988989
955456,1495955,-882000,4993,-3228,-13081,64704,3986813
955628,1496713,-882311,3061,34,-12277,64704,3988853
955690,1496076,-882632,3700,-138,-12167,64704,3988729
955435,1495861,-883007,4088,-522,-12218,64704,3988520
955146,1496281,-883684,2254,-2282,-13042,64704,3986866
955077,1496986,-884228,3871,-616,-11890,64704,3988605
955130,1495958,-884847,3802,45,-11608,64704,3988339
955021,1496564,-885467,4091,164,-11477,64704,3988359
955139,1495575,-886120,3619,347,-11453,64704,3988981
955089,1495067,-886252,4020,-630,-10336,64688,3988019
954965,1494811,-886908,3695,-1036,-12798,64688,3987523
954651,1496164,-887421,3147,280,-11793,64688,3988275
954720,1495348,-887980,3318,1213,-11522,64688,3989351
954419,1494329,-888454,3273,1122,-11725,64688,3988088
954459,1493708,-888789,3441,-805,-12271,64688,3989494
954404,1491674,-889252,4003,45,-11892,64688,3989063
954359,1491262,-889770,4090,11,-11824,64688,3988985
954101,1491055,-889959,2175,3793,-8703,64688,3987051
953908,1490321,-890686,4307,843,-10703,64688,3988826
953784,1491346,-891207,3850,91,-12016,64688,3988264
953622,1490879,-891404,4255,-350,-12459,64688,3988801
953609,1490544,-892098,4090,95,-11791,64688,3988746
953555,1490629,-892438,4066,-675,-11831,64688,3989051
953738,1490568,-893039,4665,723,-12240,64688,3988296
953983,1490414,-893580,4274,19,-11820,64688,3988115
954046,1492892,-893994,3361,-827,-11497,64688,3989290
954163,1491572,-894260,4290,-81,-11315,64688,3988582
954111,1490764,-894527,3747,766,-13375,64688,3989969
953844,1491418,-895263,3567,-187,-12447,64688,3988719
953729,1490722,-895885,3704,-250,-13064,64688,3988019
953490,1490520,-896371,4779,-359,-11836,64688,3989753
953299,1490362,-896759,3806,179,-11806,64688,3988527
953247,1490340,-897250,4045,377,-11982,64688,3988300
953257,1490239,-897734,4097,120,-11793,64672,3988569
953262,1490220,-897993,4166,66,-11567,64672,3988573
953113,1490221,-898471,4039,3,-11856,64672,3988607
953128,1490459,-898771,4256,794,-11564,64672,3988252
953130,1491613,-899078,4064,-31,-11867,64672,3988763
953110,1489941,-899704,4241,831,-12652,64672,3988338
953068,1490012,-900172,4051,-109,-11633,64672,3989076
952934,1489611,-900602,3901,-1260,-11819,64672,3988277
952930,1489945,-901068,3925,-612,-11684,64672,3989303
953007,1489678,-901336,4283,-639,-11473,64672,3988544
952753,1490180,-901638,4500,-776,-12306,64672,3989316
952590,1490358,-901970,4154,-381,-11871,64672,3988782
952258,1490430,-902428,2277,1885,-12020,64672,3987539
952458,1490391,-902842,3619,280,-11848,64672,3988765
952623,1490217,-903297,3380,-94,-11745,64672,3989057
952441,1489504,-903660,4012,-1346,-11745,64672,3989299
952223,1488190,-904151,4086,667,-11685,64672,3989009
952023,1489057,-904746,3367,-265,-12978,64672,3987586
952023,1489057,-904746,3367,-265,-12978,64672,3987586
951836,1489193,-905199,4085,192,-11940,64672,3988353
951914,1489835,-905463,2913,-2289,-13174,64672,3990079
951917,1487382,-906048,4017,-243,-11883,64672,3988523
952031,1488539,-906576,3855,71,-11676,64656,3988780
951916,1489119,-906953,3805,-174,-11646,64672,3987873
951594,1489647,-907118,3161,508,-11038,64672,3988029
951605,1488421,-907625,4030,-386,-11731,64656,3988121
951537,1489211,-907751,4119,-285,-13392,64656,3989562
951709,1489294,-908083,4972,-1165,-11589,64656,3988027
951663,1488328,-908480,3953,-253,-11860,64656,3987876
951794,1489141,-908699,3325,-164,-12416,64656,3989768
951893,1485638,-909316,4289,-1211,-12654,64656,3988325
951835,1487603,-909463,3968,301,-11586,64656,3988981
951770,1487408,-909849,4088,0,-11717,64656,3988985
951418,1487328,-909934,3679,-60,-11603,64656,3988510
951245,1488399,-909978,4317,870,-13093,64656,3989551
951185,1488495,-910342,3999,1,-11427,64656,3988561
951119,1489405,-910832,4128,477,-11907,64656,3988040
950934,1488525,-910973,3603,343,-10835,64656,3987556
950803,1489268,-911354,4069,33,-11579,64656,3988502
950939,1487444,-911883,4139,177,-11820,64656,3988039
950922,1488501,-912319,3897,173,-11489,64656,3988594
950821,1489429,-912690,4221,-761,-11750,64656,3989276
951059,1488371,-913083,2427,585,-11572,64656,3989046
951045,1489908,-913378,4212,-2904,-11245,64656,3987136
950809,1489978,-913646,4104,85,-11890,64656,3988492
950930,1489090,-913999,4219,456,-11653,64656,3988330
950939,1488544,-914382,4048,302,-11867,64656,3988269
950866,1487920,-914969,4079,919,-10748,64640,3989273
950852,1488971,-915204,4167,213,-11599,64640,3988573
950810,1487229,-915552,4232,63,-11696,64640,3987789
950575,1488853,-915841,3988,83,-11795,64640,3988573
950378,1488180,-916328,3915,193,-11776,64640,3988580
950121,1486605,-916648,4154,39,-11974,64640,3988750
949818,1487267,-916932,3093,781,-11587,64640,3988248
949572,1486334,-917399,3449,567,-11909,64640,3987804
949594,1486820,-917762,3676,258,-11853,64640,3989009
949518,1485930,-918034,4062,-175,-11503,64640,3987539
949450,1485511,-918168,4181,71,-12856,64640,3989240
949346,1486705,-918515,4248,-838,-11714,64640,3989015
949163,1485635,-918835,3898,-448,-11764,64640,3987827
949221,1486511,-919269,4219,-99,-11911,64640,3987812
949233,1488245,-919694,3829,-370,-11447,64640,3988529
949146,1488882,-920136,4035,-582,-12036,64640,3987876
948966,1485783,-920399,4638,499,-12162,64640,3988830
949032,1487763,-920686,4360,-36,-11734,64640,3987861
949025,1486425,-921000,3864,112,-11785,64640,3988567
948928,1487517,-921352,4054,-1595,-11851,64640,3987871
948841,1486615,-921645,4208,-842,-11880,64640,3988327
948725,1488244,-921789,4268,-171,-12373,64640,3988265
948684,1488950,-922352,4085,107,-11536,64640,3988014
948474,1489515,-922776,4017,32,-11739,64624,3987760
948550,1489647,-923130,3730,257,-11755,64624,3988243
948429,1489709,-923357,4125,229,-11915,64624,3987836
948298,1489801,-923819,4196,-12,-11473,64624,3988298
948196,1490427,-923978,3986,1987,-11211,64624,3987138
947986,1489368,-924277,3428,1762,-11738,64624,3986869
948062,1488330,-924526,3926,277,-11823,64624,3987869
948062,1487779,-925080,4111,-20,-12126,64624,3987623
948000,1488045,-925574,4085,120,-11726,64624,3987546
948010,1488834,-926045,3749,454,-11216,64624,3988739
948112,1488612,-926436,3811,-574,-11602,64624,3988054
947926,1489074,-926612,4287,507,-12096,64624,3988502
947748,1488221,-926926,4177,9,-11623,64624,3988079
947807,1487993,-926982,3450,-551,-12922,64624,3988529
947800,1487698,-927321,3720,463,-11998,64624,3988599
947762,1488452,-927565,4134,-410,-11679,64624,3987348
947641,1488085,-928044,4377,-225,-11164,64624,3988540
947624,1487408,-928491,4280,-1630,-12379,64624,3987344
947708,1487940,-928695,3303,-2961,-12359,64624,3989337
947708,1487940,-928695,3303,-2961,-12359,64624,3989337
947583,1485523,-929016,4097,-274,-11859,64624,3988117
947458,1485335,-929200,4316,-259,-12156,64624,3988531
947742,1485206,-929690,3201,1,-11419,64624,3988262
947882,1486296,-929997,3677,-58,-11138,64624,3987607
947876,1488355,-930255,3611,-907,-11820,64624,3989006
947944,1485525,-930459,3976,-72,-11772,64624,3988592
948107,1484834,-930722,3534,707,-11792,64624,3989086
948107,1483737,-931250,3559,547,-10753,64624,3989292
948072,1484242,-931560,4109,1,-11689,64624,3988254
948002,1484454,-931972,4136,1401,-10810,64624,3989738
948055,1484612,-932276,3729,245,-11781,64624,3989303
947870,1483889,-932699,3960,221,-11877,64624,3988544
947950,1484421,-932924,3653,188,-12078,64624,3989347
948000,1483724,-933041,3697,-736,-12318,64608,3989295
947706,1484328,-933227,3874,-88,-11886,64608,3988574
947817,1483894,-933393,3584,-675,-11820,64608,3988992
947827,1483463,-933843,3895,-379,-11768,64608,3988353
947929,1485652,-934199,4170,216,-11780,64608,3988504
948227,1483886,-934406,887,1989,-12255,64608,3990543
948187,1483271,-934741,3379,-110,-11433,64608,3989757
948063,1484081,-935227,4005,-3,-11601,64608,3989307
948054,1483597,-935463,4267,1152,-11606,64608,3988052
947949,1484106,-935565,4340,1282,-12852,64608,3989736
947704,1484359,-935847,4414,321,-11745,64608,3989088
947867,1483392,-936201,4728,-310,-12101,64608,3988330
947625,1483293,-936423,3495,623,-11619,64608,3988349
947451,1483755,-936786,3814,-50,-11808,64608,3988557
947516,1483080,-937271,3689,285,-11378,64608,3989013
947448,1485383,-937520,4019,-207,-11575,64608,3988773
947252,1485386,-937688,4019,53,-11706,64608,3988508
947008,1483831,-938159,2755,-1962,-13219,64608,3987310
946973,1483137,-938599,4065,-302,-12379,64608,3988315
947093,1482801,-938749,3516,-71,-12200,64608,3989337
947205,1482773,-938782,4133,166,-11684,64608,3988531
947209,1482651,-938962,4194,-271,-11801,64608,3988330
946827,1482464,-939290,2520,-444,-12276,64608,3987617
946953,1484724,-939751,3738,-160,-12156,64592,3988563
946847,1485006,-939962,3930,-180,-11632,64608,3988506
946777,1484707,-940148,4061,-361,-11652,64592,3988008
946728,1485178,-940250,4039,-959,-12162,64592,3989034
946711,1483961,-940622,4277,0,-12195,64592,3988075
946485,1484504,-940715,3660,495,-11357,64592,3987791
946483,1483431,-940957,3810,482,-11556,64592,3988822
946350,1482669,-941017,4042,-260,-11554,64592,3988307
946415,1482530,-941401,4042,-71,-11581,64592,3988744
946339,1482514,-941670,4070,-27,-11609,64592,3988595
946157,1484027,-941861,4410,-1163,-11918,64592,3988771
945985,1483398,-942058,4279,113,-11838,64592,3988840
945791,1483065,-942454,4030,30,-11757,64592,3988296
945626,1482288,-942678,3711,-1678,-12007,64592,3987293
945562,1483715,-942820,4096,328,-11608,64592,3987516
945498,1483098,-943169,4132,-11,-11759,64592,3988080
945568,1482812,-943336,4653,-146,-11353,64592,3987360
945484,1482826,-943412,4050,769,-11181,64592,3987281
945249,1482857,-943693,3950,132,-11852,64592,3987852
945198,1482659,-944118,4054,104,-12033,64592,3987812
945194,1482654,-944414,3778,-772,-11374,64592,3989076
945057,1482323,-944658,4372,1164,-11766,64592,3988985
944934,1482323,-944736,4056,-119,-11594,64592,3988056
944761,1482509,-944808,3891,296,-11496,64592,3987842
944588,1482528,-945136,4205,0,-11534,64592,3988573
944705,1481419,-945468,4586,125,-12149,64592,3987758
944768,1482060,-945611,4707,729,-11334,64592,3987279
944951,1482130,-945954,3983,-162,-11893,64592,3988328
944688,1482288,-946118,2478,61,-11264,64592,3987318
944573,1482425,-946294,4003,-58,-11799,64592,3988756
944209,1482457,-946483,3189,16,-11625,64576,3987771
944031,1482191,-946912,3240,-1172,-12469,64576,3987274
943974,1482260,-947158,3992,-487,-11944,64576,3987792
944079,1481259,-947270,3859,-107,-11973,64576,3988357
944079,1481259,-947270,3859,-107,-11973,64576,3988357
944159,1481749,-947392,3622,254,-12125,64576,3988595
943966,1481762,-947608,4069,220,-11898,64576,3988075
943959,1482100,-947715,4013,-66,-11905,64576,3988283
943897,1482242,-947970,4123,-3,-11849,64576,3988006
943897,1482361,-948150,3938,0,-11889,64576,3988300
943716,1483795,-948406,3808,556,-11951,64576,3987573
943606,1483008,-948436,4063,-49,-11671,64576,3987777
943676,1482229,-948636,3712,1297,-11900,64576,3988523
943714,1482200,-948650,4127,100,-11634,64576,3988039
943531,1482877,-948818,3734,1994,-11775,64576,3987375
943470,1482833,-948880,4089,341,-11586,64576,3987545
943409,1482631,-949272,4142,46,-11693,64576,3988016
943348,1482532,-949169,4118,726,-14034,64576,3989021
943348,1482562,-949430,4218,-6,-11848,64576,3987611
943409,1482853,-949449,4974,1854,-10473,64576,3986621
943103,1482743,-949588,3879,-59,-11925,64576,3987857
943235,1482476,-949843,3662,170,-11611,64576,3988042
943245,1482553,-950157,3671,99,-11339,64576,3988506
943119,1482788,-950278,4442,-2583,-12480,64576,3989233
943104,1482737,-950575,3867,-214,-11286,64576,3988828
943165,1482824,-950834,3984,-138,-11741,64560,3988069
942982,1482868,-950971,3995,27,-11741,64576,3987810
942799,1482768,-951195,4201,-51,-11702,64560,3988046
942738,1482804,-951512,4118,-167,-11538,64560,3988275
942614,1481280,-951665,4042,-419,-11738,64560,3987358
942694,1481919,-951815,4294,141,-11709,64576,3987845
942559,1479851,-952017,4168,-26,-11837,64576,3987871
942253,1481084,-952403,3569,-64,-12155,64560,3987335
942387,1481479,-952798,3139,951,-11202,64560,3988603
942554,1480687,-953080,4457,-147,-11974,64560,3987279
942624,1481299,-953224,3828,148,-11564,64560,3987859
942552,1481494,-953360,4009,463,-11886,64560,3987876
942559,1481943,-953478,3834,89,-12222,64560,3988521
942814,1481729,-953500,1560,3288,-12975,64560,3989027
942738,1480844,-953664,3693,325,-12090,64560,3987564
942616,1481439,-953897,3904,-287,-12052,64560,3987556
942431,1480338,-953991,4725,2516,-12564,64560,3989000
942570,1479757,-954200,3666,593,-11656,64560,3988327
942495,1479666,-954212,3997,-232,-11261,64560,3987380
942446,1481059,-954364,4063,-123,-11702,64560,3988550
942394,1481517,-954568,4142,487,-11808,64560,3988248
942555,1482281,-954695,3610,-625,-11881,64560,3988126
942494,1482719,-954791,3955,702,-11628,64560,3987340
942250,1482509,-955077,4920,858,-11339,64560,3988817
942249,1482284,-955472,4084,-258,-12052,64560,3987585
942136,1482394,-955672,3991,-19,-11738,64560,3987512
942086,1482230,-955725,4172,-1452,-10873,64560,3986352
941960,1482255,-955945,4096,-100,-11775,64560,3987297
941822,1482702,-956274,3638,2395,-12730,64560,3986402
941944,1482436,-956457,5104,-917,-11765,64560,3986812
941700,1482389,-956779,3646,183,-12031,64560,3987108
941648,1482260,-957137,3991,65,-11941,64544,3987798
941596,1481381,-957194,4196,1180,-11203,64544,3986778
941519,1481693,-957280,4167,-20,-11791,64544,3987630
941586,1482245,-957683,4654,788,-12707,64544,3986906
941333,1482584,-957904,4070,-177,-11599,64544,3987131
941223,1484928,-958062,3989,166,-11779,64544,3987350
941349,1483985,-958100,3409,-477,-12156,64544,3987855
941212,1483365,-958502,4090,-244,-11309,64544,3987869
941029,1483159,-958890,4295,-400,-11553,64544,3987817
940846,1483025,-958822,4472,-585,-12931,64544,3988016
940785,1482857,-959025,4131,21,-11725,64544,3987306
940542,1483947,-959168,4842,-226,-11881,64544,3987876
940431,1483120,-959345,3891,-532,-11712,64544,3986606
940419,1482851,-959459,4237,-53,-11682,64544,3986389
940256,1483926,-959747,4520,-402,-11149,64544,3988090
940233,1483622,-960061,4087,-341,-11716,64544,3987146
940258,1483024,-960274,4027,126,-11706,64544,3987133
940237,1484271,-960595,4040,-860,-11439,64544,3987573
940432,1483714,-960762,3301,-694,-11733,64544,3987602
940432,1483714,-960762,3301,-694,-11733,64544,3987602
940441,1483407,-960995,3917,-148,-11786,64544,3987033
940359,1483749,-961077,4089,553,-11887,64544,3987083
940250,1484345,-961287,4248,-138,-11673,64544,3987617
940180,1483722,-961645,4166,-686,-11116,64544,3987775
940197,1483052,-961883,4198,-30,-11909,64544,3986888
940418,1482864,-962152,3667,-24,-11654,64544,3987308
940418,1482858,-962327,3816,8,-11599,64544,3987293
940480,1482898,-962337,2892,-2453,-12855,64544,3989011
940296,1481409,-962655,4334,368,-11342,64544,3987834
940183,1481941,-962479,4259,-80,-12963,64544,3987825
940193,1481983,-962716,4237,-303,-11847,64544,3987100
940249,1481035,-962878,4737,-25,-11696,64528,3986555
940067,1480689,-963079,3641,426,-11993,64544,3986833
939810,1480299,-963121,4828,328,-5724,64544,3988363
939941,1480073,-963546,5185,-475,-5706,64544,3986633
940068,1479945,-963652,3108,760,-11793,64528,3988332
940196,1480345,-963877,4104,610,-11851,64528,3987113
940194,1481251,-964074,3946,-288,-11723,64528,3987302
940117,1481806,-964163,4079,25,-11699,64528,3987129
940066,1480713,-964301,4183,-255,-11770,64528,3987058
940192,1481190,-964501,4586,-1122,-11968,64528,3987079
940180,1480542,-964586,4007,273,-11702,64528,3987358
940200,1481562,-964856,3740,-521,-11299,64528,3988269
940109,1481627,-964953,4016,-1459,-11593,64528,3987355
940004,1479420,-965110,4220,492,-11763,64528,3987846
939688,1479589,-965243,4836,397,-11914,64528,3988071
939626,1481006,-965116,3921,-305,-12280,64528,3988253
939516,1479158,-965151,3947,-863,-11378,64528,3986829
939463,1479690,-965120,4136,-85,-11838,64528,3987805
939334,1478384,-965350,4254,498,-11602,64528,3987768
939147,1478833,-965558,4482,1005,-11672,64528,3987833
938832,1479045,-965636,4041,0,-11858,64528,3987150
938978,1480554,-965861,4196,-513,-11781,64528,3987057
938714,1479458,-966101,3127,1279,-12122,64528,3986834
938467,1478725,-966320,4694,-563,-11356,64528,3988027
938169,1479256,-966507,2753,-250,-12329,64528,3986397
938119,1478624,-966381,3925,-12,-11928,64528,3987273
937920,1478251,-966483,4218,-247,-11901,64528,3987077
937686,1479447,-966566,4498,-1106,-11958,64528,3987603
937563,1477137,-966651,4160,836,-11877,64528,3987043
937608,1478410,-966793,3422,263,-11633,64528,3988006
937680,1479214,-966829,3839,-52,-11926,64528,3987370
937450,1478655,-967045,3261,998,-12203,64528,3986413
937313,1477192,-966999,4337,-1193,-12792,64528,3987565
937310,1478480,-967180,3963,86,-11591,64528,3987282
937312,1477780,-967331,3941,755,-11676,64512,3987612
937374,1477105,-967303,3674,-2289,-12303,64528,3987790
937429,1476341,-967395,3664,-1064,-12079,64512,3987767
937194,1476890,-967667,3658,-2,-12176,64512,3986594
936962,1476328,-967625,3660,485,-11672,64512,3986160
936762,1479310,-967748,3085,1119,-11408,64512,3985636
936776,1477291,-967758,4003,83,-11724,64512,3986552
936705,1477161,-967872,4177,-1107,-11731,64512,3985680
936516,1476099,-968046,3303,-410,-12088,64512,3985596
936590,1475581,-967949,4429,199,-11222,64512,3986296
936643,1475383,-968125,3605,-302,-11738,64512,3987629
936399,1475444,-968374,4309,-388,-11608,64512,3986874
936340,1476706,-968599,4050,172,-11940,64512,3986857
936291,1475684,-968846,4315,-1120,-12595,64512,3985838
936025,1475267,-968788,3356,-307,-11089,64512,3986090
935850,1475034,-968969,4022,-111,-11503,64512,3986834
935667,1474830,-969219,3805,-599,-11991,64512,3985894
935485,1475852,-969462,3741,-713,-12169,64512,3985857
935376,1476202,-969694,4155,280,-11809,64512,3986632
935306,1475647,-969859,4152,-93,-11963,64512,3985859
935172,1476066,-969774,4560,2526,-13253,64512,3987528
935009,1475915,-969997,4307,-631,-11576,64512,3986315
934928,1476470,-970108,4125,-283,-11865,64512,3986098
934765,1475869,-970314,4077,66,-11863,64512,3986168
934684,1476521,-970472,4110,-185,-11934,64512,3986157
934684,1476521,-970472,4110,-185,-11934,64512,3986157
934702,1474489,-970790,3902,472,-11052,64512,3986601
934701,1475549,-970954,3935,1458,-11373,64512,3987090
934437,1475409,-971002,4156,42,-11765,64512,3986107
934257,1476445,-971190,3990,103,-11690,64512,3985875
934278,1476706,-971417,4400,-770,-12142,64512,3985434
934147,1476175,-971517,4150,-15,-11755,64512,3986166
934133,1475877,-971508,4015,-388,-12060,64512,3986395
934203,1476656,-971678,4217,8,-11893,64496,3986065
933910,1476068,-971726,4585,-672,-11923,64512,3986634
934011,1475347,-971722,3753,317,-11763,64512,3986142
934020,1476660,-971683,4287,1387,-11291,64496,3985379
933973,1476966,-971809,3999,482,-11879,64512,3986613
934087,1477003,-971894,3874,273,-11840,64512,3986598
934025,1476389,-972041,4092,837,-11910,64512,3985611
933707,1476886,-971962,3528,-73,-11423,64496,3985432
933606,1477094,-971929,3890,-195,-11292,64496,3985183
933539,1477893,-972140,4118,3,-11678,64496,3985856
933824,1476621,-972270,3197,-97,-11766,64496,3986371
933762,1477279,-972490,3707,-1494,-11157,64496,3986632
933781,1477303,-972577,4233,-215,-11786,64496,3985604
933670,1476469,-972609,4075,367,-11706,64496,3985596
933540,1476734,-972799,4027,-616,-11922,64496,3985320
933301,1476975,-972847,3706,-283,-11614,64496,3985653
933292,1476143,-972943,3976,-189,-11747,64496,3985840
933036,1477131,-972988,3339,1530,-11547,64496,3984630
933029,1479552,-973239,3975,523,-11425,64496,3986151
932922,1477130,-973516,4045,-850,-12162,64496,3985341
932806,1476180,-973677,3896,296,-12020,64496,3984375
932679,1477696,-973649,4166,-69,-11758,64496,3985651
932489,1476245,-973893,3684,-1131,-12250,64496,3984906
932388,1476534,-974026,3968,-1769,-11999,64496,3984199
932387,1478338,-974138,4029,-434,-11722,64496,3985854
932361,1478024,-974391,4269,185,-12157,64496,3984950
932309,1477732,-974400,4257,-492,-11440,64496,3984702
932377,1476622,-974441,3862,-320,-11890,64496,3986138
932241,1475737,-974592,3897,-837,-11982,64496,3984890
931944,1475721,-974650,5280,-1958,-12271,64496,3986311
931639,1476134,-974926,3350,-467,-12073,64496,3984917
931631,1476456,-975227,3689,937,-11316,64496,3986050
931572,1476141,-975120,4087,-27,-11831,64496,3985569
931402,1475734,-975051,4866,-1310,-12959,64496,3986649
931209,1474452,-975174,3792,865,-11706,64496,3984843
931206,1474805,-975413,4271,417,-12276,64496,3984686
931085,1474966,-975607,4269,-93,-11599,64496,3985672
931043,1475206,-975672,4359,945,-11621,64496,3984107
930907,1476898,-975931,4009,1379,-12131,64496,3984919
930858,1475906,-976221,4190,405,-11489,64480,3985339
930717,1476650,-976206,3970,-25,-11478,64496,3984450
930614,1476228,-976079,4220,-335,-11991,64480,3985379
930410,1475905,-976165,4752,-1118,-11615,64480,3985825
930112,1475547,-976086,3158,487,-11266,64480,3984147
930183,1475177,-976077,3783,218,-11644,64480,3984911
930247,1475987,-975916,4205,-289,-11450,64480,3984404
930185,1476615,-975856,4119,221,-12232,64480,3985085
930042,1475845,-975990,3697,18,-11964,64480,3983698
929862,1476740,-976003,4216,-84,-11877,64480,3984871
929699,1475525,-976276,4125,41,-11728,64480,3985167
929556,1475502,-976526,3858,631,-12559,64480,3984131
929258,1475712,-976741,4504,-975,-11615,64480,3984642
929139,1477789,-977034,4096,245,-11774,64480,3984927
928949,1475949,-976902,3624,-2304,-10939,64480,3983958
928907,1475508,-977017,4181,-356,-11657,64480,3983895
928892,1475308,-977103,4126,-100,-11803,64480,3984930
928709,1475070,-977228,3738,-388,-11865,64480,3983963
928649,1476559,-977597,4161,411,-12153,64480,3984593
928417,1475964,-977793,4071,8,-11823,64480,3984629
928396,1475227,-977957,3952,1297,-11566,64480,3985186
928282,1475166,-978106,4241,32,-11702,64480,3984595
928283,1476057,-978218,4058,697,-11742,64480,3985177
