995000,0,0,1000000,0,0,0,99999,0,0,0,14100000
970096,1505109,-762621,1419,-26,3,-26,-145,46,3,46,284679
969914,1506009,-763598,1393,-76,12,-76,-132,30,12,30,284693
969784,1506848,-764437,1410,6,22,6,-23,-41,22,-41,284648
969725,1506918,-765609,1422,4,10,4,-94,-91,10,-91,284611
969849,1505108,-766687,1341,-94,55,-94,-87,44,55,44,284635
969798,1506381,-767494,1400,-29,6,-29,-78,-71,6,-71,284606
969773,1506825,-768565,1416,-1,15,-1,15,-28,15,-28,284635
969738,1507494,-769565,1423,-25,5,-25,-287,7,5,7,284655
969795,1507383,-770399,1387,35,-31,35,-4,35,-31,35,284665
969779,1507432,-771419,1414,5,-1,5,10,5,-1,5,284666
969779,1507432,-771419,1414,5,-1,5,10,5,-1,5,284666
969535,1507417,-772451,1372,-14,-24,-14,6,-6,-24,-6,284682
969411,1505061,-773455,1402,-1,-14,-1,36,2,-14,2,284688
969349,1507369,-774280,1420,0,-5,0,11,-6,-5,-6,284660
969362,1507094,-775153,1418,44,-9,44,-214,38,-9,38,284687
969177,1507224,-776048,1397,-13,8,-13,15,14,8,14,284689
969047,1507359,-777041,1415,-1,-2,-1,11,3,-2,3,284673
968803,1507950,-778083,1372,169,-51,169,-542,160,-51,160,284650
968681,1507793,-778966,1402,28,-10,28,67,28,-10,28,284671
968559,1507896,-779799,1414,34,10,34,-126,-59,10,-59,284667
968315,1507779,-780822,1372,26,-29,26,12,3,-29,3,284663
968253,1507621,-781692,1412,4,-7,4,6,6,-7,6,284688
968076,1505390,-782535,1393,40,11,40,-40,-17,11,-17,284688
968154,1506455,-783503,1375,-11,24,-11,7,6,24,6,284667
967883,1503763,-784413,1329,163,-7,163,-291,23,-7,23,284693
967905,1503403,-785178,1382,-13,-29,-13,-61,-63,-29,-63,284647
968032,1501876,-786276,1327,-20,86,-20,11,10,86,10,284571
967767,1501549,-787162,1321,232,10,232,-699,43,10,43,284664
967644,1501155,-788106,1390,76,-4,76,-166,55,-4,55,284683
967596,1502244,-788983,1414,-20,-1,-20,-525,13,-1,13,284715
967357,1500815,-789912,1375,-125,-26,-125,-252,-59,-26,-59,284699
967233,1500406,-790919,1406,-19,-22,-19,35,-10,-22,-10,284662
967093,1498954,-791845,1415,-15,-17,-15,-11,-20,-17,-20,284680
966856,1498569,-792712,1376,76,9,76,-119,-28,9,-28,284686
966870,1500519,-793664,1399,-10,19,-10,-15,22,19,22,284674
966848,1498955,-794469,1416,22,0,22,-107,37,0,37,284675
966623,1498073,-795287,1375,-64,21,-64,-69,34,21,34,284688
966547,1497976,-796473,1412,-9,0,-9,-39,137,0,137,284395
966304,1499094,-797362,1352,70,-25,70,-54,48,-25,48,284599
966194,1498638,-797987,1402,39,16,39,-207,-174,16,-174,284522
966051,1497864,-798724,1408,-40,20,-40,-154,36,20,36,284644
965939,1500070,-799740,1418,-12,-10,-12,46,-10,-10,-10,284606
965871,1499232,-800542,1425,-2,-3,-2,-394,-41,-3,-41,284671
965767,1497377,-801527,1424,5,-13,5,37,17,-13,17,284636
965647,1496300,-802334,1422,17,1,17,2,-3,1,-3,284674
965505,1497900,-803313,1419,-13,-22,-13,-26,-49,-22,-49,284628
965528,1496951,-804191,1415,-67,0,-67,-338,31,0,31,284682
965699,1495076,-805032,1297,-103,21,-103,-24,20,21,20,284707
965582,1496219,-805909,1384,-14,0,-14,12,6,0,6,284705
965577,1496648,-806597,1407,28,-16,28,-99,65,-16,65,284657
965520,1496986,-807216,1422,6,-9,6,5,44,-9,44,284606
965585,1497369,-808131,1383,-64,18,-64,-84,46,18,46,284665
965326,1497455,-808730,1341,11,93,11,13,-16,93,-16,284578
965019,1496282,-809670,1301,-30,-51,-30,3,-25,-51,-25,284606
964916,1497094,-810412,1390,5,-15,5,-114,-14,-15,-14,284669
964592,1497587,-811099,1300,132,29,132,-130,-41,29,-41,284683
964543,1496591,-812067,1390,20,9,20,-55,65,9,65,284629
964341,1495946,-812702,1388,-8,42,-8,41,16,42,16,284628
964109,1495226,-813323,1352,-112,73,-112,-180,109,73,109,284618
964115,1496468,-814187,1395,-37,39,-37,0,52,39,52,284672
963991,1496991,-814713,1409,-2,53,-2,11,-5,53,-5,284504
963982,1496353,-815509,1416,-40,20,-40,-215,25,20,25,284638
963999,1495527,-816306,1411,17,6,17,-4,7,6,7,284677
963733,1496726,-816874,1344,164,85,164,-293,-167,85,-167,284607
963747,1496853,-817620,1390,73,27,73,-121,-31,27,-31,284673
963736,1494367,-818198,1406,90,-18,90,-603,211,-18,211,284620
963619,1495056,-819084,1419,49,-20,49,-393,207,-20,207,284615
963680,1496230,-819621,1392,-27,-61,-27,24,-25,-61,-25,284578
963808,1496639,-820501,1341,65,49,65,-50,-65,49,-65,284610
963859,1494711,-821146,1367,1,-8,1,18,-19,-8,-19,284670
963855,1494539,-821971,1402,42,2,42,-211,-30,2,-30,284682
963995,1494556,-822669,1334,85,-17,85,-47,12,-17,12,284689
963867,1492293,-823187,1396,0,20,0,-36,85,20,85,284560
963878,1492336,-824030,1411,6,22,6,7,0,22,0,284635
963805,1491997,-824694,1423,-17,9,-17,-431,63,9,63,284666
963621,1494198,-825706,1406,-99,-57,-99,-344,-258,-57,-258,284536
963693,1495359,-826706,1374,103,80,103,-266,-290,80,-290,284447
963557,1496287,-827323,1406,26,43,26,55,-52,43,-52,284568
963393,1495529,-827835,1408,-34,49,-34,-78,88,49,88,284557
963247,1495545,-828652,1410,36,1,36,-119,59,1,59,284639
963137,1495072,-829415,1419,-18,-2,-18,-130,-12,-2,-12,284681
963137,1495072,-829415,1419,-18,-2,-18,-130,-12,-2,-12,284681
963001,1496307,-830260,1415,13,-23,13,-5,35,-23,35,284640
962952,1495705,-830740,1424,0,-15,0,10,-8,-15,-8,284564
962779,1496427,-831423,1405,-22,6,-22,-11,9,6,9,284656
962526,1496952,-832174,1363,28,-20,28,2,11,-20,11,284669
962395,1495873,-833043,1397,-27,-34,-27,-74,-74,-34,-74,284612
962230,1496747,-833716,1406,21,-6,21,-28,-18,-6,-18,284679
962037,1497266,-834644,1397,26,-61,26,-5,60,-61,60,284575
961968,1496404,-835325,1419,-1,-18,-1,-13,8,-18,8,284683
961977,1497224,-835902,1413,-48,-24,-48,-186,-76,-24,-76,284663
961988,1497051,-836637,1416,33,1,33,-189,-55,1,-55,284676
962044,1495842,-837410,1395,76,27,76,-141,-70,27,-70,284691
961985,1496761,-838024,1417,10,6,10,12,-23,6,-23,284695
961863,1496992,-838737,1419,-14,-2,-14,-26,-14,-2,-14,284685
961925,1496348,-839322,1391,-95,-26,-95,-238,-73,-26,-73,284674
961969,1495746,-839964,1393,-21,-17,-21,31,-13,-17,-13,284679
961902,1496654,-840525,1417,-2,-4,-2,-18,-32,-4,-32,284665
961668,1494618,-841319,1369,-20,-65,-20,11,-34,-65,-34,284625
961544,1494834,-841827,1404,-2,4,-2,12,-13,4,-13,284590
961600,1492691,-842409,1398,-4,-22,-4,16,-11,-22,-11,284642
961477,1493986,-842843,1416,18,16,18,-93,-123,16,-123,284539
961246,1495573,-843747,1371,-17,-76,-17,11,-51,-76,-51,284530
961183,1496422,-844119,1412,-2,-17,-2,-1,51,-17,51,284438
961053,1496860,-844769,1412,-6,0,-6,10,12,0,12,284614
960808,1496102,-845645,1349,38,-99,38,-9,54,-99,54,284563
960520,1495687,-846378,1320,31,-74,31,4,23,-74,23,284643
960276,1496727,-847090,1333,76,-42,76,-72,27,-42,27,284667
960033,1496039,-847871,1348,27,-64,27,19,21,-64,21,284628
959894,1495239,-848581,1389,-65,-30,-65,-308,-49,-30,-49,284659
960010,1496266,-849211,1338,7,-9,7,34,-7,-9,-7,284677
959776,1494499,-849737,1345,-9,35,-9,11,5,35,5,284684
959589,1493405,-850410,1374,-35,-1,-35,-27,-13,-1,-13,284688
959484,1494437,-850769,1411,13,13,13,-268,-222,13,-222,284524
959467,1495034,-851149,1417,-40,-21,-40,-314,-251,-21,-251,284512
959337,1494958,-851707,1417,-17,0,-17,23,-31,0,-31,284644
959182,1492439,-852323,1409,-59,-2,-59,-177,-12,-2,-12,284705
958853,1493721,-852876,1285,91,31,91,-30,-25,31,-25,284685
958619,1493177,-853389,1319,21,49,21,12,-8,49,-8,284691
958318,1495672,-854070,1287,235,-17,235,-489,68,-17,68,284685
958380,1494368,-854934,1344,-16,76,-16,-10,119,76,119,284547
958247,1493455,-855536,1394,2,25,2,23,19,25,19,284646
958255,1493804,-855950,1406,68,-30,68,-383,216,-30,216,284565
958381,1495466,-856455,1335,30,-77,30,40,49,-77,49,284613
958327,1494417,-856911,1400,-4,-28,-4,-229,-128,-28,-128,284605
958187,1494796,-857464,1409,24,4,24,-21,-44,4,-44,284650
958126,1495707,-857983,1422,6,0,6,-254,68,0,68,284664
958250,1493834,-858737,1341,162,73,162,-275,-129,73,-129,284616
958248,1494410,-859570,1390,20,63,20,35,-1,63,-1,284543
958124,1494842,-860117,1413,26,20,26,-95,-14,20,-14,284658
957872,1494978,-860876,1366,47,-65,47,-4,45,-65,45,284608
957810,1493848,-861485,1409,6,-18,6,12,6,-18,6,284680
957706,1494136,-862075,1420,-22,-4,-22,-194,5,-4,5,284694
957453,1494471,-862493,1345,-19,67,-19,26,13,67,13,284634
957447,1496100,-862988,1396,-39,10,-39,-149,-43,10,-43,284666
957153,1495639,-863372,1303,15,106,15,19,-27,106,-27,284605
957162,1494155,-863796,1380,3,16,3,13,-6,16,-6,284657
957087,1494958,-864306,1413,19,7,19,-429,-78,7,-78,284662
956973,1492134,-864696,1422,-43,16,-43,-783,246,16,246,284598
956730,1492632,-865281,1375,98,-7,98,-139,64,-7,64,284661
956712,1491418,-865810,1408,14,-5,14,23,10,-5,10,284699
956531,1491944,-866279,1396,2,25,2,13,0,25,0,284667
956298,1492211,-866930,1354,-4,-22,-4,12,-3,-22,-3,284697
956223,1491207,-867550,1405,0,-8,0,10,2,-8,2,284675
956064,1493380,-867934,1410,64,20,64,-346,-127,20,-127,284664
956102,1494412,-868619,1400,-61,44,-61,-189,98,44,98,284628
956043,1495562,-869368,1420,-4,16,-4,-190,-119,16,-119,284592
956116,1495085,-869858,1395,54,-8,54,-67,4,-8,4,284656
956066,1496465,-870338,1419,7,-2,7,-124,-24,-2,-24,284688
956299,1495781,-871178,1244,25,179,25,19,-26,179,-26,284513
956430,1495564,-871943,1294,-64,150,-64,-46,79,150,79,284526
956418,1496851,-872250,1378,-73,9,-73,-389,-215,9,-215,284509
956418,1496851,-872250,1378,-73,9,-73,-389,-215,9,-215,284509
956432,1496094,-873012,1399,-27,50,-27,25,21,50,21,284480
956356,1494879,-873535,1420,5,15,5,-542,-1,15,-1,284629
956055,1494675,-873990,1303,-129,47,-129,-77,44,47,44,284660
956063,1493728,-874540,1380,-19,24,-19,25,12,24,12,284677
955997,1494300,-875131,1414,-2,5,-2,9,-3,5,-3,284693
955986,1493713,-875590,1414,-42,-3,-42,-166,-21,-3,-21,284710
956242,1494093,-876005,1197,118,-99,118,-40,53,-99,53,284653
956231,1493154,-876343,1352,41,-46,41,-67,68,-46,68,284641
956173,1493859,-876742,1405,8,-15,8,-9,29,-15,29,284683
956172,1493450,-877237,1408,-42,-2,-42,-136,8,-2,8,284719
956053,1492918,-877634,1417,-17,11,-17,4,22,11,22,284684
955683,1492631,-878057,1241,-59,46,-59,-7,16,46,16,284699
955701,1493821,-878513,1358,-30,2,-30,-19,-13,2,-13,284694
955859,1495966,-878850,1291,-262,-94,-262,-548,-210,-94,-210,284635
955934,1494541,-879479,1346,-91,15,-91,4,20,15,20,284639
955862,1493560,-879938,1403,-14,5,-14,7,9,5,9,284661
955625,1495454,-880410,1353,66,27,66,-36,-16,27,-16,284672
955575,1496156,-880927,1405,20,8,20,-104,3,8,3,284696
955376,1495400,-881322,1378,-53,40,-53,-52,52,40,52,284659
955455,1495954,-882000,1369,122,70,122,-379,-168,70,-168,284629
955628,1496713,-882311,1295,-2,-94,-2,40,-48,-94,-48,284573
955690,1496075,-882633,1346,-53,-69,-53,-51,-60,-69,-60,284640
955435,1495860,-883007,1322,129,47,129,-210,-121,47,-121,284627
955145,1496280,-883684,1297,-141,-76,-141,-236,-168,-76,-168,284596
955077,1496986,-884228,1389,-21,-23,-21,-59,4,-23,4,284668
955130,1495958,-884847,1380,4,40,4,30,-15,40,-15,284630
955020,1496563,-885467,1408,-14,-2,-14,-22,-37,-2,-37,284646
955139,1495574,-886120,1353,74,65,74,-66,-79,65,-79,284631
955088,1495066,-886252,1405,20,4,20,-130,210,4,210,284334
954965,1494811,-886908,1411,-25,-26,-25,-53,-44,-26,-44,284507
954651,1496164,-887421,1288,40,-7,40,2,-10,-7,-10,284638
954719,1495348,-887980,1350,97,18,97,-211,-54,18,-54,284665
954418,1494329,-888455,1309,187,8,187,-251,-10,8,-10,284697
954458,1493707,-888790,1363,-49,-32,-49,-169,-96,-32,-96,284669
954404,1491674,-889252,1409,-9,-10,-9,-182,3,-10,3,284691
954359,1491262,-889770,1421,-21,0,-21,-364,53,0,53,284685
954100,1491054,-889959,1364,128,111,128,-238,-225,111,-225,284503
953907,1490321,-890686,1370,-50,-53,-50,-88,-192,-53,-192,284444
953783,1491346,-891207,1404,0,-18,0,12,-22,-18,-22,284631
953622,1490878,-891404,1398,33,58,33,-36,-95,58,-95,284495
953608,1490544,-892098,1410,-8,54,-8,-5,37,54,37,284498
953555,1490629,-892439,1422,-11,13,-11,-295,-89,13,-89,284607
953738,1490568,-893039,1286,-137,93,-137,-97,72,93,72,284625
953982,1490413,-893581,1173,-93,110,-93,-2,38,110,38,284647
954046,1492892,-893994,1318,-117,28,-117,-293,-5,28,-5,284678
954162,1491571,-894260,1317,-36,-54,-36,35,-15,-54,-15,284660
954111,1490763,-894527,1393,1,-28,1,-20,56,-28,56,284578
953843,1491417,-895263,1337,-35,-145,-35,3,-56,-145,-56,284438
953728,1490721,-895886,1396,-8,-60,-8,6,-23,-60,-23,284566
953490,1490519,-896372,1350,27,-28,27,7,-3,-28,-3,284649
953298,1490362,-896759,1381,30,4,30,-12,-12,4,-12,284687
953247,1490340,-897250,1414,5,1,5,-13,16,1,16,284701
953257,1490239,-897734,1407,-22,11,-22,-15,19,11,19,284709
953261,1490220,-897993,1412,-17,-17,-17,-5,-24,-17,-24,284655
953113,1490221,-898471,1405,17,-16,17,-10,7,-16,7,284684
953128,1490459,-898771,1403,-67,-30,-67,-261,-98,-30,-98,284675
953129,1491613,-899078,1411,-53,-26,-53,-132,-91,-26,-91,284671
953110,1489940,-899705,1418,-35,14,-35,-134,118,14,118,284599
953068,1490012,-900172,1424,-5,7,-5,22,21,7,21,284662
952933,1489611,-900602,1418,-58,0,-58,-347,-10,0,-10,284697
952929,1489944,-901068,1417,-35,4,-35,-43,16,4,16,284707
953006,1489678,-901336,1383,95,-52,95,-226,128,-52,128,284628
952753,1490180,-901638,1345,125,29,125,-134,-53,29,-53,284668
952590,1490357,-901970,1384,82,26,82,-175,-65,26,-65,284682
952258,1490429,-902428,1275,186,-19,186,-171,23,-19,23,284711
952458,1490390,-902842,1239,-54,0,-54,-20,6,0,6,284710
952623,1490216,-903298,1250,-12,26,-12,12,1,26,1,284687
952440,1489503,-903660,1348,138,9,138,-703,-13,9,-13,284694
952223,1488189,-904151,1350,-104,-22,-104,-229,-62,-22,-62,284698
952022,1489056,-904746,1376,-25,-65,-25,36,-18,-65,-18,284583
952022,1489056,-904746,1376,-25,-65,-25,36,-18,-65,-18,284583
951835,1489193,-905199,1384,-74,-36,-74,-165,-46,-36,-46,284668
951914,1489835,-905463,1373,-99,-65,-99,-152,-117,-65,-117,284614
951917,1487381,-906048,1397,34,15,34,-153,-146,15,-146,284598
952031,1488539,-906576,1342,15,53,15,24,-28,53,-28,284634
951915,1489118,-906953,1398,-2,15,-2,5,-5,15,-5,284703
951594,1489647,-907118,1304,87,118,87,-48,-84,118,-84,284583
951605,1488420,-907625,1379,55,59,55,-123,-92,59,-92,284611
951537,1489211,-907751,1414,11,25,11,13,-50,25,-50,284516
951709,1489293,-908083,1295,145,-3,145,-147,3,-3,3,284644
951662,1488327,-908481,1388,29,0,29,-11,-3,0,-3,284674
951794,1489140,-908699,1349,-21,-70,-21,2,-25,-70,-25,284621
951893,1485637,-909316,1339,185,86,185,-529,-309,86,-309,284502
951835,1487603,-909463,1402,28,26,28,61,-34,26,-34,284472
951770,1487407,-909849,1420,5,7,5,-27,0,7,0,284630
951418,1487328,-909934,1247,-55,191,-55,-2,60,191,60,284492
951245,1488398,-909978,1357,-38,120,-38,-42,122,120,122,284399
951184,1488494,-910343,1406,-28,35,-28,-569,10,35,10,284630
951118,1489404,-910832,1421,-11,14,-11,-59,52,14,52,284672
950934,1488525,-910973,1391,25,71,25,15,-45,71,-45,284557
950803,1489268,-911354,1409,12,19,12,3,-6,19,-6,284651
950939,1487444,-911883,1340,-69,60,-69,-49,47,60,47,284662
950922,1488500,-912319,1400,2,22,2,-44,-18,22,-18,284697
950821,1489428,-912690,1418,13,7,13,-41,-7,7,-7,284712
951058,1488370,-913083,1239,68,30,68,-2,-12,30,-12,284706
951045,1489908,-913378,1362,71,0,71,-392,58,0,58,284711
950809,1489978,-913646,1350,21,26,21,42,5,26,5,284683
950930,1489089,-913999,1322,-89,-10,-89,-86,-23,-10,-23,284691
950938,1488543,-914382,1384,-50,1,-50,-97,9,1,9,284710
950866,1487919,-914969,1415,-9,-1,-9,-72,-102,-1,-102,284597
950851,1488970,-915204,1415,-22,-21,-22,-32,-66,-21,-66,284616
950810,1487229,-915552,1421,-8,-8,-8,18,-19,-8,-19,284663
950575,1488853,-915841,1359,136,19,136,-267,-48,19,-48,284673
950377,1488179,-916328,1374,8,-34,8,30,-22,-34,-22,284648
950120,1486604,-916648,1350,-13,10,-13,15,5,10,5,284693
949818,1487267,-916932,1307,107,23,107,-113,-22,23,-22,284689
949572,1486333,-917399,1318,92,-35,92,-44,42,-35,42,284688
949593,1486819,-917762,1374,26,-6,26,9,4,-6,4,284686
949518,1485930,-918034,1412,5,-2,5,6,7,-2,7,284683
949450,1485510,-918168,1424,0,5,0,11,9,5,9,284610
949346,1486704,-918515,1424,20,0,20,-141,13,0,13,284694
949163,1485635,-918835,1400,-63,3,-63,-137,11,3,11,284692
949221,1486511,-919269,1389,-6,21,-6,23,-1,21,-1,284679
949233,1488245,-919695,1399,-29,28,-29,-33,34,28,34,284682
949146,1488882,-920136,1419,-11,3,-11,-67,-43,3,-43,284656
948965,1485782,-920399,1399,-23,19,-23,5,10,19,10,284688
949032,1487763,-920686,1375,-7,5,-7,12,4,5,4,284703
949025,1486425,-921000,1405,3,1,3,10,0,1,0,284710
948928,1487516,-921352,1421,-17,0,-17,-679,-28,0,-28,284691
948841,1486615,-921645,1424,16,2,16,-128,-25,2,-25,284708
948725,1488244,-921790,1422,9,21,9,12,-32,21,-32,284624
948684,1488950,-922352,1423,10,26,10,-10,-58,26,-58,284573
948474,1489515,-922777,1394,38,-22,38,-21,21,-22,21,284656
948550,1489647,-923130,1376,33,7,33,-4,-5,7,-5,284677
948429,1489708,-923357,1407,-8,14,-8,-22,26,14,26,284671
948297,1489800,-923819,1417,-2,-8,-2,13,1,-8,1,284669
948195,1490426,-923978,1422,38,9,38,-622,-192,9,-192,284651
947986,1489368,-924277,1394,98,3,98,-177,-33,3,-33,284693
948062,1488329,-924527,1376,83,-17,83,-77,24,-17,24,284703
948062,1487778,-925080,1404,33,27,33,-18,-62,27,-62,284595
948000,1488044,-925574,1421,12,4,12,-441,202,4,202,284566
948009,1488833,-926045,1410,23,28,23,22,0,28,0,284625
948111,1488612,-926436,1365,-159,37,-159,-439,81,37,81,284660
947925,1489073,-926612,1388,-84,41,-84,-76,88,41,88,284656
947747,1488221,-926926,1385,-46,2,-46,-14,3,2,3,284686
947807,1487992,-926982,1383,-33,-61,-33,-10,-50,-61,-50,284570
947800,1487697,-927321,1408,6,-20,6,-6,-7,-20,-7,284668
947761,1488452,-927565,1421,21,-11,21,-215,65,-11,65,284678
947641,1488084,-928044,1417,14,-28,14,18,36,-28,36,284652
947623,1487407,-928491,1420,54,6,54,-514,-151,6,-151,284652
947707,1487939,-928695,1390,-143,-27,-143,-541,-140,-27,-140,284683
947707,1487939,-928695,1390,-143,-27,-143,-541,-140,-27,-140,284683
947583,1485523,-929016,1413,-18,-9,-18,52,-21,-9,-21,284703
947458,1485335,-929200,1413,7,13,7,2,-21,13,-21,284688
947741,1485205,-929690,1157,3,199,3,11,-1,199,-1,284562
947882,1486295,-929997,1248,10,48,10,16,-4,48,-4,284653
947876,1488355,-930255,1363,-58,3,-58,-316,-58,3,-58,284667
947944,1485525,-930460,1381,20,-10,20,5,4,-10,4,284691
948106,1484834,-930722,1295,235,5,235,-445,-15,5,-15,284696
948107,1483736,-931250,1375,44,43,44,52,-27,43,-27,284578
948072,1484242,-931560,1411,8,14,8,21,-2,14,-2,284662
948001,1484454,-931972,1422,0,3,0,-75,-62,3,-62,284669
948055,1484612,-932276,1390,25,0,25,0,-9,0,-9,284692
947870,1483888,-932699,1395,63,-22,63,-146,63,-22,63,284672
947950,1484420,-932924,1385,23,-29,23,27,13,-29,13,284689
948000,1483723,-933041,1388,-61,-45,-61,-127,-87,-45,-87,284660
947706,1484328,-933227,1299,-2,51,-2,20,-18,51,-18,284660
947817,1483894,-933394,1337,-166,-30,-166,-471,-136,-30,-136,284660
947826,1483463,-933843,1389,-76,26,-76,-137,119,26,119,284584
947928,1485651,-934199,1349,-131,33,-131,-188,63,33,63,284662
948227,1483886,-934406,1116,214,-49,214,-164,59,-49,59,284669
948186,1483270,-934741,1333,28,-9,28,21,26,-9,26,284663
948062,1484081,-935227,1396,9,-17,9,10,21,-17,21,284634
948053,1483597,-935463,1415,-22,-11,-22,-139,-28,-11,-28,284666
947949,1484106,-935565,1422,-21,9,-21,-82,84,9,84,284646
947704,1484358,-935847,1373,-66,3,-66,-53,12,3,12,284701
947867,1483391,-936201,1293,15,44,15,17,-6,44,-6,284694
947624,1483292,-936423,1315,152,24,152,-295,-25,24,-25,284692
947451,1483755,-936787,1366,-78,-23,-78,-328,-112,-23,-112,284661
947515,1483079,-937271,1367,39,65,39,-12,-106,65,-106,284577
947448,1485383,-937520,1410,6,19,6,-189,-16,19,-16,284685
947252,1485386,-937688,1389,41,29,41,-16,-30,29,-30,284676
947008,1483831,-938159,1364,-87,-54,-87,-140,-119,-54,-119,284612
946973,1483137,-938599,1409,-11,-8,-11,10,-53,-8,-53,284599
947093,1482801,-938749,1352,-9,-57,-9,17,-8,-57,-8,284629
947205,1482772,-938783,1342,-51,-95,-51,-26,-62,-95,-62,284598
947208,1482650,-938962,1388,3,-45,3,13,2,-45,2,284669
946827,1482463,-939290,1199,-77,-81,-77,-16,-24,-81,-24,284672
946952,1484724,-939751,1297,20,61,20,-3,-47,61,-47,284594
946846,1485006,-939962,1386,23,22,23,-111,-33,22,-33,284674
946777,1484706,-940148,1415,1,7,1,-191,35,7,35,284687
946727,1485177,-940250,1422,-22,-7,-22,-237,-100,-7,-100,284651
946711,1483961,-940622,1418,-7,18,-7,29,-9,18,-9,284633
946484,1484503,-940715,1374,55,54,55,-25,-57,54,-57,284629
946483,1483431,-940957,1399,28,23,28,-13,-26,23,-26,284696
946350,1482668,-941017,1411,-51,37,-51,-328,180,37,180,284589
946415,1482529,-941401,1397,4,55,4,31,6,55,6,284606
946339,1482513,-941670,1419,1,16,1,13,2,16,2,284691
946157,1484026,-941861,1398,97,19,97,-343,-53,19,-53,284701
945985,1483398,-942058,1403,17,13,17,47,-10,13,-10,284708
945790,1483065,-942454,1387,23,-51,23,0,33,-51,33,284606
945625,1482288,-942678,1391,-124,-20,-124,-645,-25,-20,-25,284690
